Type;Le nom complet du compte;Nom du compte;Code du compte;Description;Couleur du compte;Notes;Symbole;Espace de noms;Caché;Informations d'imposition;Virtuel
LIABILITY;4 COMPTES DE TIERS:42 Personnel et comptes rattachés:424 Participation des salariés aux résultats;424 Participation des salariés aux résultats;424;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:42 Personnel et comptes rattachés:424 Participation des salariés aux résultats:4246 Réserve spéciale;4246 Réserve spéciale;4246;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:42 Personnel et comptes rattachés:424 Participation des salariés aux résultats:4248 Comptes courants;4248 Comptes courants;4248;;;;EUR;CURRENCY;F;F;F
ASSET;4 COMPTES DE TIERS:42 Personnel et comptes rattachés:425 Personnel - Avances et acomptes et autres comptes débiteurs;425 Personnel - Avances et acomptes et autres comptes débiteurs;425;;;;EUR;CURRENCY;F;F;F
ASSET;4 COMPTES DE TIERS:42 Personnel et comptes rattachés:426 Personnel - Dépôts;426 Personnel - Dépôts;426;;;;EUR;CURRENCY;F;F;F
ASSET;4 COMPTES DE TIERS:42 Personnel et comptes rattachés:427 Personnel - Oppositions;427 Personnel - Oppositions;427;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:42 Personnel et comptes rattachés:428 Personnel - Charges à payer;428 Personnel - Charges à payer;428;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:42 Personnel et comptes rattachés:428 Personnel - Charges à payer:4282 Dettes provisionnées pour congés à payer;4282 Dettes provisionnées pour congés à payer;4282;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:42 Personnel et comptes rattachés:428 Personnel - Charges à payer:4284 Dettes provisionnées pour participation des salariés aux résultats;4284 Dettes provisionnées pour participation des salariés aux résultats;4284;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:42 Personnel et comptes rattachés:428 Personnel - Charges à payer:4286 Autres charges à payer;4286 Autres charges à payer;4286;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:43 Sécurité sociale et autres organismes sociaux;43 Sécurité sociale et autres organismes sociaux;43;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:43 Sécurité sociale et autres organismes sociaux:431 Sécurité sociale;431 Sécurité sociale;431;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:43 Sécurité sociale et autres organismes sociaux:437 Autres organismes sociaux;437 Autres organismes sociaux;437;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:43 Sécurité sociale et autres organismes sociaux:438 Organismes sociaux - Charges à payer;438 Organismes sociaux - Charges à payer;438;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:43 Sécurité sociale et autres organismes sociaux:438 Organismes sociaux - Charges à payer:4382 Charges sociales sur congés à payer;4382 Charges sociales sur congés à payer;4382;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:43 Sécurité sociale et autres organismes sociaux:438 Organismes sociaux - Charges à payer:4386 Autres charges à payer;4386 Autres charges à payer;4386;;;;EUR;CURRENCY;F;F;F
ASSET;4 COMPTES DE TIERS:43 Sécurité sociale et autres organismes sociaux:439 Organismes sociaux - Produits à recevoir;439 Organismes sociaux - Produits à recevoir;439;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques;44 État et autres collectivités publiques;44;;;;EUR;CURRENCY;F;F;T
ASSET;4 COMPTES DE TIERS:44 État et autres collectivités publiques:441 État - Subventions et aides à recevoir;441 État - Subventions et aides à recevoir;441;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:442 Contributions, impôts et taxes recouvrés pour le compte de l'État;442 Contributions, impôts et taxes recouvrés pour le compte de l'État;442;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:442 Contributions, impôts et taxes recouvrés pour le compte de l'État:4421 Prélèvements à la source (Impôt sur le revenu);4421 Prélèvements à la source (Impôt sur le revenu);4421;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:442 Contributions, impôts et taxes recouvrés pour le compte de l'État:4422 Prélèvements forfaitaires non libératoires;4422 Prélèvements forfaitaires non libératoires;4422;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:442 Contributions, impôts et taxes recouvrés pour le compte de l'État:4423 Retenues et prélèvements sur l es distributions;4423 Retenues et prélèvements sur l es distributions;4423;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:444 État - Impôts sur les bénéfices;444 État - Impôts sur les bénéfices;444;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires;445 État - Taxes sur le chiffre d'affaires;445;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4452 TVA due intracommunautaire;4452 TVA due intracommunautaire;4452;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4455 Taxes sur le chiffre d'affaires à décaisser;4455 Taxes sur le chiffre d'affaires à décaisser;4455;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4455 Taxes sur le chiffre d'affaires à décaisser:44551 TVA à décaisser;44551 TVA à décaisser;44551;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4455 Taxes sur le chiffre d'affaires à décaisser:44558 Taxes assimilées à la TVA;44558 Taxes assimilées à la TVA;44558;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4456 Taxes sur le chiffre d'affaires déductibles;4456 Taxes sur le chiffre d'affaires déductibles;4456;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4456 Taxes sur le chiffre d'affaires déductibles:44562 TVA sur immobilisations;44562 TVA sur immobilisations;44562;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4456 Taxes sur le chiffre d'affaires déductibles:44563 TVA transférée par d'autres entités;44563 TVA transférée par d'autres entités;44563;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4456 Taxes sur le chiffre d'affaires déductibles:44566 TVA sur autres biens et services;44566 TVA sur autres biens et services;44566;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4456 Taxes sur le chiffre d'affaires déductibles:44567 Crédit de TVA à reporter;44567 Crédit de TVA à reporter;44567;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4456 Taxes sur le chiffre d'affaires déductibles:44568 Taxes assimilées à la TVA;44568 Taxes assimilées à la TVA;44568;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4457 Taxes sur le chiffre d'affaires collectées;4457 Taxes sur le chiffre d'affaires collectées;4457;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4457 Taxes sur le chiffre d'affaires collectées:44571 TVA collectée;44571 TVA collectée;44571;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4457 Taxes sur le chiffre d'affaires collectées:44578 Taxes assimilées à la TVA;44578 Taxes assimilées à la TVA;44578;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4458 Taxes sur le chiffre d'affaires à régulariser ou en attente;4458 Taxes sur le chiffre d'affaires à régulariser ou en attente;4458;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4458 Taxes sur le chiffre d'affaires à régulariser ou en attente:44581 Acomptes - Régime simplifié d'imposition;44581 Acomptes - Régime simplifié d'imposition;44581;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4458 Taxes sur le chiffre d'affaires à régulariser ou en attente:44583 Remboursement de taxes sur le chiffre d'affaires demandé;44583 Remboursement de taxes sur le chiffre d'affaires demandé;44583;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4458 Taxes sur le chiffre d'affaires à régulariser ou en attente:44584 TVA récupérée d’avance;44584 TVA récupérée d’avance;44584;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4458 Taxes sur le chiffre d'affaires à régulariser ou en attente:44586 Taxes sur le chiffre d’affaires sur factures non parvenues;44586 Taxes sur le chiffre d’affaires sur factures non parvenues;44586;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:445 État - Taxes sur le chiffre d'affaires:4458 Taxes sur le chiffre d'affaires à régulariser ou en attente:44587 Taxes sur le chiffre d’affaires sur factures à établir;44587 Taxes sur le chiffre d’affaires sur factures à établir;44587;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:446 Obligations cautionnées;446 Obligations cautionnées;446;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:447 Autres impôts, taxes et versements assimilés;447 Autres impôts, taxes et versements assimilés;447;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:448 État - Charges à payer et produits à recevoir;448 État - Charges à payer et produits à recevoir;448;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:448 État - Charges à payer et produits à recevoir:4481 État - Charges à Payer;4481 État - Charges à Payer;4481;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:448 État - Charges à payer et produits à recevoir:4481 État - Charges à Payer:44811 Charges fiscales sur congés à payer;44811 Charges fiscales sur congés à payer;44811;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:448 État - Charges à payer et produits à recevoir:4481 État - Charges à Payer:44812 Charges à payer;44812 Charges à payer;44812;;;;EUR;CURRENCY;F;F;F
ASSET;4 COMPTES DE TIERS:44 État et autres collectivités publiques:448 État - Charges à payer et produits à recevoir:4482 État - Produits à recevoir;4482 État - Produits à recevoir;4482;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:44 État et autres collectivités publiques:449 Quotas d’émission à acquérir;449 Quotas d’émission à acquérir;449;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés;45 Groupe et associés;45;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:451 Groupe;451 Groupe;451;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:455 Associés - Comptes courants;455 Associés - Comptes courants;455;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:455 Associés - Comptes courants:4551 Principal;4551 Principal;4551;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:455 Associés - Comptes courants:4558 Intérêts courus;4558 Intérêts courus;4558;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:456 Associés - Opérations sur le capital;456 Associés - Opérations sur le capital;456;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:456 Associés - Opérations sur le capital:4561 Associés - Comptes d'apport en société;4561 Associés - Comptes d'apport en société;4561;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:456 Associés - Opérations sur le capital:4561 Associés - Comptes d'apport en société:45611 Apports en nature;45611 Apports en nature;45611;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:456 Associés - Opérations sur le capital:4561 Associés - Comptes d'apport en société:45615 Apports en numéraire;45615 Apports en numéraire;45615;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:456 Associés - Opérations sur le capital:4562 Apporteurs - Capital appelé, non versé;4562 Apporteurs - Capital appelé, non versé;4562;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:456 Associés - Opérations sur le capital:4562 Apporteurs - Capital appelé, non versé:45621 Actionnaires - Capital souscrit et appelé, non versé;45621 Actionnaires - Capital souscrit et appelé, non versé;45621;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:456 Associés - Opérations sur le capital:4562 Apporteurs - Capital appelé, non versé:45625 Associés - Capital appelé, non versé;45625 Associés - Capital appelé, non versé;45625;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:456 Associés - Opérations sur le capital:4563 Associés - Versements reçus sur augmentation de capital;4563 Associés - Versements reçus sur augmentation de capital;4563;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:456 Associés - Opérations sur le capital:4564 Associés - Versements anticipés;4564 Associés - Versements anticipés;4564;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:456 Associés - Opérations sur le capital:4566 Actionnaires défaillants;4566 Actionnaires défaillants;4566;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:456 Associés - Opérations sur le capital:4567 Associés - Capital à rembourser;4567 Associés - Capital à rembourser;4567;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:457 Associés - Dividendes à payer;457 Associés - Dividendes à payer;457;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:458 Associés - Opérations faites en commun et en GIE;458 Associés - Opérations faites en commun et en GIE;458;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:458 Associés - Opérations faites en commun et en GIE:4581 Opérations courantes;4581 Opérations courantes;4581;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:45 Groupe et associés:458 Associés - Opérations faites en commun et en GIE:4588 Intérêts courus;4588 Intérêts courus;4588;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:46 Débiteurs divers et créditeurs divers;46 Débiteurs divers et créditeurs divers;46;;;;EUR;CURRENCY;F;F;T
ASSET;4 COMPTES DE TIERS:46 Débiteurs divers et créditeurs divers:462 Créances sur cessions d'immobilisations;462 Créances sur cessions d'immobilisations;462;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:46 Débiteurs divers et créditeurs divers:464 Dettes sur acquisitions de valeurs mobilières de placement;464 Dettes sur acquisitions de valeurs mobilières de placement;464;;;;EUR;CURRENCY;F;F;F
ASSET;4 COMPTES DE TIERS:46 Débiteurs divers et créditeurs divers:465 Créances sur cessions de valeurs mobilières de placement;465 Créances sur cessions de valeurs mobilières de placement;465;;;;EUR;CURRENCY;F;F;F
ASSET;4 COMPTES DE TIERS:46 Débiteurs divers et créditeurs divers:467 Divers comptes débiteurs et produits à recevoir;467 Divers comptes débiteurs et produits à recevoir;467;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:46 Débiteurs divers et créditeurs divers:468 Divers comptes créditeurs et charges à payer;468 Divers comptes créditeurs et charges à payer;468;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:47 Comptes transitoires ou d'attente;47 Comptes transitoires ou d'attente;47;;;;EUR;CURRENCY;F;F;T
LIABILITY;4 COMPTES DE TIERS:47 Comptes transitoires ou d'attente:471 Comptes d'attente;471 Comptes d'attente;471;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:47 Comptes transitoires ou d'attente:472 Comptes d'attente;472 Comptes d'attente;472;;;;EUR;CURRENCY;F;F;F
LIABILITY;4 COMPTES DE TIERS:47 Comptes transitoires ou d'attente:473 Comptes d'attente;473 Comptes d'attente;473;;;;EUR;CURRENCY;F;F;F
ASSET;4 COMPTES DE TIERS:47 Comptes transitoires ou d'attente:474 Différences d’évaluation;474 Différences d’évaluation;474;;;;EUR;CURRENCY;F;F;T
